Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,make,model,Transmission,Seats_coupe,Seats_family,Seats_large,Fuel_Diesel,Fuel_Electric,Fuel_LPG,Fuel_Petrol,Fuel_Diesel,Fuel_Electric,Fuel_LPG,Fuel_Petrol,location_Ahmedabad,location_Bangalore,location_Chennai,location_Coimbatore,location_Delhi,location_Hyderabad,location_Jaipur,location_Kochi,location_Kolkata,location_Mumbai,location_Pune,Owner_First,Owner_Fourth & Above,Owner_Second,Owner_Third
2015,21400,15.6,1196,70.0,5.0,4.0,Ford,Figo Petrol Titanium,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2015,77000,26.0,1498,98.6,5.0,6.98,Honda,City i DTEC V,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006,80000,12.6,1991,112.0,7.0,1.75,Hyundai,Tucson CRDi,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2013,81755,20.0,1968,108.5,5.0,4.75,Skoda,Laura Ambiente 2.0 TDI CR MT,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2016,99593,11.5,2982,171.0,7.0,23.5,Toyota,Fortuner 3.0 Diesel,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2014,39791,22.32,1582,126.32,5.0,7.49,Hyundai,Verna 1.6 SX,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2015,113000,15.1,2179,140.0,7.0,10.85,Mahindra,XUV500 W6 2WD,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2017,24000,25.17,799,53.3,5.0,3.5,Renault,KWID RXT,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2015,39000,18.6,1197,81.83,5.0,6.3,Hyundai,i20 Asta 1.2,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2012,37000,15.6,1497,116.3,5.0,6.75,Honda,City V AT,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2017,61108,10.91,3198,197.0,7.0,28.88,Ford,Endeavour 3.2 Titanium AT 4X4,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2016,61648,13.7,1798,157.75,5.0,14.23,Skoda,Superb Elegance 1.8 TSI AT,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2012,37000,22.69,1995,190.0,5.0,15.0,BMW,3 Series 320d Sport,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2013,53000,22.8,1373,80.9,7.0,5.8,Maruti,Ertiga VXI CNG,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2013,65000,23.2,1248,73.94,5.0,3.75,Maruti,Ritz LDi,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2011,148009,11.5,2982,171.0,7.0,12.75,Toyota,Fortuner 3.0 Diesel,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2009,53001,16.1,1298,88.2,5.0,1.95,Maruti,Swift Lxi BSIII,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2018,22345,20.3,1199,84.0,5.0,4.95,Tata,Tigor 1.2 Revotron XT,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2015,50000,18.0,1497,117.3,5.0,8.25,Honda,City i VTEC CVT VX,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2013,48183,13.2,1995,170.0,5.0,20.99,BMW,3 Series 320d,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2010,93000,14.21,2143,203.0,5.0,17.5,Mercedes-Benz,E-Class 2009-2013 E250 CDI Blue Efficiency,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2015,53500,28.4,1248,74.0,5.0,5.36,Maruti,Swift VDI,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2014,17585,16.02,1373,93.7,7.0,6.35,Maruti,Ertiga VXI,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2011,36226,17.01,1591,121.3,5.0,2.95,Hyundai,Verna 1.6 VTVT,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2019,25899,12.63,2179,147.5,5.0,55.7,Land,Rover Discovery Sport TD4 HSE,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2017,11200,19.27,2143,167.62,5.0,37.5,Mercedes-Benz,New C-Class C 220 CDI Style,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2017,49045,20.36,1197,78.9,5.0,4.07,Hyundai,i10 Magna 1.2,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2012,45000,22.07,1199,73.9,5.0,2.99,Volkswagen,Polo Diesel Comfortline 1.2L,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2017,40000,24.3,1248,88.5,5.0,7.9,Maruti,Vitara Brezza VDi Option,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2016,36600,19.87,1461,83.8,5.0,7.49,Renault,Duster 85PS Diesel RxL,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2009,117000,18.0,1248,75.0,5.0,1.1,Tata,Indica Vista Aqua 1.3 Quadrajet,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2016,16000,11.3,2987,254.8,7.0,56.0,Mercedes-Benz,GL-Class 350 CDI Blue Efficiency,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2016,50000,25.4,1186,73.97,5.0,3.5,Hyundai,Xcent 1.2 CRDi S,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2008,150000,18.1,1493,110.0,5.0,3.0,Hyundai,Verna CRDi SX ABS,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2014,11000,17.01,1591,121.3,5.0,6.1,Hyundai,Verna 1.6 SX VTVT,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2010,102016,15.6,1196,70.0,5.0,2.25,Ford,Figo Petrol ZXI,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2016,38000,25.2,1248,74.0,5.0,5.95,Maruti,Swift VDI Optional,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2013,71491,23.08,1461,63.12,5.0,4.95,Renault,Pulse RxL,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2015,46354,16.47,1198,74.0,5.0,5.49,Volkswagen,Polo 1.2 MPI Highline,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2019,87000,22.69,1995,190.0,5.0,6.67,BMW,3 Series 320d Luxury Line,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2015,20765,15.0,1598,103.52,5.0,6.25,Skoda,Rapid 1.6 MPI Active,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2014,51076,12.07,2967,241.4,7.0,34.88,Audi,Q7 3.0 TDI Quattro Premium Plus,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2016,84085,26.21,1248,88.5,5.0,6.9,Maruti,Ciaz VDi Plus,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2014,55000,25.1,1498,98.6,5.0,5.99,Honda,City i DTEC VX,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2010,73000,10.93,3498,272.0,5.0,10.4,Mercedes-Benz,E-Class 2009-2013 E350 Petrol,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2012,50001,14.57,2967,241.38,5.0,29.0,Audi,A6 2011-2015 3.0 TDI Quattro Premium Plus,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2016,93166,14.02,2179,118.3,7.0,5.85,Mahindra,Xylo H4,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2006,99583,12.0,1493,100.0,5.0,2.21,Honda,City 1.5 EXI AT,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2010,72000,15.5,1586,103.3,5.0,2.4,Maruti,SX4 ZXI MT BSIV,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2009,70000,14.53,1798,138.1,5.0,3.0,Toyota,Corolla Altis G,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2012,61000,14.4,1598,103.6,5.0,3.75,Volkswagen,Vento Petrol Highline AT,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2015,66510,21.1,814,55.2,5.0,2.95,Hyundai,EON Era Plus,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2011,84062,20.0,1968,108.5,5.0,5.8,Skoda,Laura Ambition 2.0 TDI CR MT,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2012,80799,22.9,1248,74.0,5.0,4.9,Maruti,Swift VDI,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2018,5000,14.28,1798,138.03,5.0,16.95,Toyota,Corolla Altis 1.8 VL CVT,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2013,92000,12.99,2494,100.0,8.0,12.5,Toyota,Innova 2.5 G (Diesel) 8 Seater,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2017,53000,27.28,1047,69.0,5.0,5.0,Tata,Tiago Wizz 1.05 Revotorq,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2015,39822,15.41,1598,103.52,5.0,4.68,Skoda,Rapid 1.6 MPI Ambition,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2016,29000,10.91,3198,197.0,7.0,29.8,Ford,Endeavour 3.2 Titanium AT 4X4,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2017,24214,25.17,799,53.3,5.0,3.46,Renault,KWID RXL,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2012,75000,23.0,1396,90.0,5.0,4.0,Hyundai,i20 1.4 Asta CRDi with AVN,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2012,77216,17.5,1896,106.0,5.0,4.5,Skoda,Laura Ambiente,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2013,74290,21.43,1364,87.2,5.0,5.87,Toyota,Corolla Altis Diesel D4DG,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2015,61000,15.4,2179,120.0,8.0,9.5,Mahindra,Scorpio S8 8 Seater,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2013,44000,14.16,1968,174.3,5.0,32.5,Audi,Q5 2.0 TDI Premium Plus,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
